"externalId","courseSectionExternalId","classBeginningTime","classEndingTime","classMeetingDays","InstructionSiteName","InstructionSiteType"
"BIOL044LXKS-05 SP2023159227","BIOL044LXKS-05 SP2023","1330","1715","---W---","CU KSII 101","OnCampus"
"BIOL044LXKS-06 SP2023159229","BIOL044LXKS-06 SP2023","1330","1715","---W---","CU KSII 201","OnCampus"
"BIOL044LXKS-07 SP2023159231","BIOL044LXKS-07 SP2023","1330","1715","----R--","CU KSII 101","OnCampus"
"BIOL044LXKS-08 SP2023159233","BIOL044LXKS-08 SP2023","1330","1715","----R--","CU KSII 201","OnCampus"
"BIOL044LXKS-09 SP2023159235","BIOL044LXKS-09 SP2023","1330","1715","-----F-","CU KSII 101","OnCampus"
"BIOL044LXKS-10 SP2023159237","BIOL044LXKS-10 SP2023","1330","1715","-----F-","CU KSII 201","OnCampus"
"BIOL046  HM-01 FA2023161637","BIOL046  HM-01 FA2023","835","925","--T-R--","HM SHAN 1430","OnCampus"
"BIOL046  HM-01 SP2023160492","BIOL046  HM-01 SP2023","1000","1050","-M-W---","HM SHAN 1430","OnCampus"
"BIOL046R HM-01 FA2023161638","BIOL046R HM-01 FA2023","900","950","-----F-","HM SHAN 2450","OnCampus"
"BIOL046R HM-01 SP2023160493","BIOL046R HM-01 SP2023","1000","1050","-----F-","HM SHAN 2450","OnCampus"
"BIOL046R HM-02 FA2023161639","BIOL046R HM-02 FA2023","900","950","-----F-","HM SHAN 2440","OnCampus"
"BIOL046R HM-02 SP2023160494","BIOL046R HM-02 SP2023","1000","1050","-----F-","HM SHAN 2460","OnCampus"
"BIOL046R HM-03 FA2023161640","BIOL046R HM-03 FA2023","1000","1050","-----F-","HM SHAN 2450","OnCampus"
"BIOL046R HM-03 SP2023160495","BIOL046R HM-03 SP2023","1100","1150","-----F-","HM SHAN 2450","OnCampus"
"BIOL046R HM-04 FA2023161641","BIOL046R HM-04 FA2023","1000","1050","-----F-","HM SHAN 2440","OnCampus"
"BIOL046R HM-04 SP2023160496","BIOL046R HM-04 SP2023","1100","1150","-----F-","HM SHAN 2460","OnCampus"
"BIOL054  HM-01 SP2023156620","BIOL054  HM-01 SP2023","1315","1715","----R--","HM ON B152","OnCampus"
"BIOL054  HM-01 SP2023156621","BIOL054  HM-01 SP2023","1315","1715","----R--","HM SHAN 2465","OnCampus"
"BIOL054  HM-02 SP2023156622","BIOL054  HM-02 SP2023","1315","1715","-----F-","HM ON B152","OnCampus"
"BIOL054  HM-02 SP2023156623","BIOL054  HM-02 SP2023","1315","1715","-----F-","HM SHAN 2465","OnCampus"
"BIOL057L KS-01 SP2023159239","BIOL057L KS-01 SP2023","1100","1215","-M-W---","CU KS 1","OnCampus"
"BIOL101  HM-01 SP2023156624","BIOL101  HM-01 SP2023","1445","1600","-M-W---","HM SHAN 3460","OnCampus"
"BIOL104  PO-01 SP2023159984","BIOL104  PO-01 SP2023","935","1050","--T-R--","PO SE 52","OnCampus"
"BIOL104  PO-01 SP2023159985","BIOL104  PO-01 SP2023","1315","1700","----R--","PO SE 48","OnCampus"
"BIOL106  PO-01 SP2023159986","BIOL106  PO-01 SP2023","1100","1215","---W-F-","PO SVBI 111","OnCampus"
"BIOL106  PO-01 SP2023159987","BIOL106  PO-01 SP2023","1315","1700","-----F-","PO SVBI 140","OnCampus"
"BIOL108  HM-01 SP2023156626","BIOL108  HM-01 SP2023","1445","1600","--T-R--","HM SHAN 2440","OnCampus"
"BIOL109  HM-01 FA2023161642","BIOL109  HM-01 FA2023","1000","1050","-M-W-F-","HM SHAN 2475","OnCampus"
"BIOL111  HM-01 FA2023161643","BIOL111  HM-01 FA2023","1245","1730","----R--","HM ON B152","OnCampus"
"BIOL111  HM-02 FA2023161644","BIOL111  HM-02 FA2023","1245","1730","-----F-","HM ON B152","OnCampus"
"BIOL111  KS-01 SP2023159240","BIOL111  KS-01 SP2023","1000","1050","-M-W-F-","SC HM 121","OnCampus"
"BIOL113  HM-01 FA2023161645","BIOL113  HM-01 FA2023","1100","1215","-M-W---","HM SHAN 2460","OnCampus"
"BIOL116  PO-01 SP2023159989","BIOL116  PO-01 SP2023","900","950","-M-W-F-","PO SVBI 111","OnCampus"
"BIOL116  PO-01 SP2023159990","BIOL116  PO-01 SP2023","1315","1700","-M-----","PO SVBI 140","OnCampus"
"BIOL119  KS-01 SP2023159241","BIOL119  KS-01 SP2023","1315","1415","---W---","CU KS 127","OnCampus"
"BIOL131  KS-01 SP2023159244","BIOL131  KS-01 SP2023","1616","1730","--T-R--","CU KS 39","OnCampus"
"BIOL131L KS-01 SP2023159242","BIOL131L KS-01 SP2023","1100","1215","-M-W---","CU KS 39","OnCampus"
"BIOL131L KS-01 SP2023159243","BIOL131L KS-01 SP2023","1315","1715","-M-----","CU KS B35","OnCampus"
"BIOL136L KS-01 SP2023159245","BIOL136L KS-01 SP2023","935","1050","--T-R--","CU KS 101","OnCampus"
"BIOL136L KS-01 SP2023159246","BIOL136L KS-01 SP2023","1315","1715","----R--","CU KSII 402","OnCampus"
"BIOL138  KS-01 SP2023159247","BIOL138  KS-01 SP2023","1100","1215","-M-W---","CU KS 127","OnCampus"
"BIOL138L KS-01 SP2023159248","BIOL138L KS-01 SP2023","1416","1715","---W---","CU KS 127","OnCampus"
"BIOL141L KS-01 SP2023161268","BIOL141L KS-01 SP2023","810","925","-M-W---","CU KS B29","OnCampus"
"BIOL141L KS-01 SP2023161269","BIOL141L KS-01 SP2023","1315","1715","---W---","CU KS B29","OnCampus"
"BIOL143  KS-01 SP2023159249","BIOL143  KS-01 SP2023","1100","1150","-M-W-F-","CU KSII 101","OnCampus"
"BIOL143  KS-02 SP2023159250","BIOL143  KS-02 SP2023","935","1050","--T-R--","CM BC PICK","OnCampus"
"BIOL150ALKS-01 SP2023159251","BIOL150ALKS-01 SP2023","1800","2200","-M-W---","CU KS B29","OnCampus"
"BIOL154  HM-01 SP2023156630","BIOL154  HM-01 SP2023","900","950","-M-W-F-","HM SHAN 2454","OnCampus"
"BIOL157L KS-01 SP2023159252","BIOL157L KS-01 SP2023","1100","1215","--T-R--","CU KS 101","OnCampus"
"BIOL157L KS-01 SP2023159253","BIOL157L KS-01 SP2023","1315","1715","--T----","CU KS 205","OnCampus"
"BIOL161  HM-01 FA2023161646","BIOL161  HM-01 FA2023","0","0","-------","HM ARR ","OnCampus"
"BIOL161  HM-01 SP2023156631","BIOL161  HM-01 SP2023","0","0","-------","HM ARR ","OnCampus"
"BIOL164  KS-01 SP2023159254","BIOL164  KS-01 SP2023","900","950","-M-W-F-","SC HM 121","OnCampus"
"BIOL165A PO-01 SP2023159991","BIOL165A PO-01 SP2023","1100","1215","-M-W---","PO ESTE 2131","OnCampus"
"BIOL168L KS-01 SP2023159255","BIOL168L KS-01 SP2023","1100","1215","--T-R--","CM BC 34","OnCampus"
"BIOL168L KS-01 SP2023159256","BIOL168L KS-01 SP2023","1315","1715","--T----","CU KS B32","OnCampus"
"BIOL169  PO-01 SP2023159992","BIOL169  PO-01 SP2023","1000","1050","-M-W-F-","PO SCOM 103","OnCampus"
"BIOL169 LPO-01 SP2023159993","BIOL169 LPO-01 SP2023","1315","1700","---W---","PO SVBI 24","OnCampus"
"BIOL169 LPO-02 SP2023159994","BIOL169 LPO-02 SP2023","1315","1700","----R--","PO SVBI 24","OnCampus"
"BIOL170  PO-01 SP2023159995","BIOL170  PO-01 SP2023","935","1050","--T-R--","PO SE 227","OnCampus"
"BIOL170  PO-01 SP2023159996","BIOL170  PO-01 SP2023","1315","1700","--T----","PO SE 227","OnCampus"
"BIOL170L KS-01 SP2023159257","BIOL170L KS-01 SP2023","1100","1215","--T-R--","CU KS 1","OnCampus"
"BIOL170L KS-01 SP2023159258","BIOL170L KS-01 SP2023","1330","1715","----R--","CU KS 205","OnCampus"
"BIOL173  PO-01 SP2023159997","BIOL173  PO-01 SP2023","1100","1215","---W-F-","PO SE 227","OnCampus"
"BIOL173  PO-01 SP2023159998","BIOL173  PO-01 SP2023","1100","1215","-M-----","PO SE 227","OnCampus"
"BIOL173L KS-01 SP2023159259","BIOL173L KS-01 SP2023","1315","1715","---W---","CU KS B32","OnCampus"
"BIOL174  PO-01 SP2023159999","BIOL174  PO-01 SP2023","1000","1050","-M-W-F-","PO SE 227","OnCampus"
"BIOL175  KS-01 SP2023159260","BIOL175  KS-01 SP2023","935","1050","-M-W---","CU KS 39","OnCampus"
"BIOL175  KS-02 SP2023161363","BIOL175  KS-02 SP2023","810","925","-M-W---","CU KS 127","OnCampus"
"BIOL176  KS-01 SP2023159261","BIOL176  KS-01 SP2023","935","1050","--T-R--","CU KS 39","OnCampus"
"BIOL177  KS-01 SP2023159262","BIOL177  KS-01 SP2023","1000","1050","-M-W-F-","CM KRV 166","OnCampus"
"BIOL182  HM-01 SP2023156639","BIOL182  HM-01 SP2023","935","1050","--T-R--","HM SHAN 2450","OnCampus"
"BIOL183  HM-01 FA2023161653","BIOL183  HM-01 FA2023","1315","1430","--T-R--","HM SHAN 2465","OnCampus"
"BIOL184  HM-01 SP2023156640","BIOL184  HM-01 SP2023","1315","1715","-----F-","HM JA 1204","OnCampus"
"BIOL185D HM-01 FA2023161655","BIOL185D HM-01 FA2023","1445","1600","-M-W---","HM SHAN 3461","OnCampus"
"BIOL185E HM-01 SP2023160497","BIOL185E HM-01 SP2023","1100","1215","-M-W---","HM SHAN 3425","OnCampus"
"BIOL185F HM-01 SP2023160872","BIOL185F HM-01 SP2023","1315","1430","-M-W---","HM SHAN 2425","OnCampus"
"BIOL187F KS-01 SP2023159263","BIOL187F KS-01 SP2023","935","1050","-M-W---","SC BL 203","OnCampus"
"BIOL187M KS-01 SP2023159264","BIOL187M KS-01 SP2023","1315","1715","--T----","PZ RRC NOU","OnCampus"
"BIOL187P KS-01 SP2023159265","BIOL187P KS-01 SP2023","1100","1215","--T-R--","PZ RRC 106","OnCampus"
"BIOL187T KS-01 SP2023159266","BIOL187T KS-01 SP2023","1435","1730","----R--","CU KS 101","OnCampus"
"BIOL188L KS-01 SP2023159267","BIOL188L KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"BIOL189  HM-01 FA2023161656","BIOL189  HM-01 FA2023","1100","1215","-M-W---","HM SHAN B470","OnCampus"
"BIOL189L KS-01 SP2023159268","BIOL189L KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"BIOL190L KS-01 SP2023159269","BIOL190L KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"BIOL191  HM-01 FA2023161657","BIOL191  HM-01 FA2023","1100","1215","--T----","HM BK B126","OnCampus"
"BIOL191  HM-01 SP2023156641","BIOL191  HM-01 SP2023","1100","1215","--T----","HM BK B126","OnCampus"
"BIOL191  KS-01 SP2023159270","BIOL191  KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"BIOL191F PO-02 SP2023161550","BIOL191F PO-02 SP2023","0","0","-------","PO ARR ","OnCampus"
"BIOL191F PO-04 SP2023158510","BIOL191F PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL191F PO-12 SP2023160995","BIOL191F PO-12 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL191F PO-16 SP2023158512","BIOL191F PO-16 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL191F PO-24 SP2023158514","BIOL191F PO-24 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL191F PO-28 SP2023158515","BIOL191F PO-28 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL191F PO-32 SP2023158516","BIOL191F PO-32 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL191F PO-36 SP2023158517","BIOL191F PO-36 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL191F PO-38 SP2023158518","BIOL191F PO-38 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL191F PO-40 SP2023158519","BIOL191F PO-40 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL191F PO-44 SP2023161229","BIOL191F PO-44 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL191F PO-48 SP2023161366","BIOL191F PO-48 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL191F PO-52 SP2023161551","BIOL191F PO-52 SP2023","0","0","-------","PO ARR ","OnCampus"
"BIOL191F PO-56 SP2023161552","BIOL191F PO-56 SP2023","0","0","-------","PO ARR ","OnCampus"
"BIOL191H PO-28 SP2023161549","BIOL191H PO-28 SP2023","0","0","-------","PO ARR ","OnCampus"
"BIOL193  HM-01 FA2023161658","BIOL193  HM-01 FA2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-01 SP2023156642","BIOL193  HM-01 SP2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-02 FA2023161660","BIOL193  HM-02 FA2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-02 SP2023156644","BIOL193  HM-02 SP2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-03 FA2023161662","BIOL193  HM-03 FA2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-03 SP2023156646","BIOL193  HM-03 SP2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-04 FA2023161664","BIOL193  HM-04 FA2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-04 SP2023156648","BIOL193  HM-04 SP2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-05 FA2023161666","BIOL193  HM-05 FA2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-05 SP2023156650","BIOL193  HM-05 SP2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-06 FA2023161668","BIOL193  HM-06 FA2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-06 SP2023156652","BIOL193  HM-06 SP2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-07 FA2023161670","BIOL193  HM-07 FA2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-07 SP2023156654","BIOL193  HM-07 SP2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-08 FA2023161672","BIOL193  HM-08 FA2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-08 SP2023156656","BIOL193  HM-08 SP2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-09 FA2023161674","BIOL193  HM-09 FA2023","0","0","-------","HM ARR ","OnCampus"
"BIOL193  HM-09 SP2023156658","BIOL193  HM-09 SP2023","0","0","-------","HM ARR ","OnCampus"
"BIOL194B PO-04 SP2023158520","BIOL194B PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL194B PO-08 SP2023158521","BIOL194B PO-08 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL194B PO-16 SP2023158522","BIOL194B PO-16 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL194B PO-20 SP2023158523","BIOL194B PO-20 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL194B PO-28 SP2023158526","BIOL194B PO-28 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL194B PO-32 SP2023158527","BIOL194B PO-32 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL194B PO-36 SP2023158529","BIOL194B PO-36 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL194B PO-40 SP2023158530","BIOL194B PO-40 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL194B PO-42 SP2023158531","BIOL194B PO-42 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL194B PO-44 SP2023158532","BIOL194B PO-44 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL194B PO-48 SP2023161367","BIOL194B PO-48 SP2023","0","0","-------"," ARR ","OnCampus"
"BIOL195  HM-01 FA2023161676","BIOL195  HM-01 FA2023","0","0","-------","HM ARR ","OnCampus"
"BIOL195  HM-01 SP2023156662","BIOL195  HM-01 SP2023","0","0","-------","HM ARR ","OnCampus"
"BIOL196  KS-01 SP2023159271","BIOL196  KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"BIOL197  HM-01 FA2023161677","BIOL197  HM-01 FA2023","0","0","-------","HM ARR ","OnCampus"
"BIOL197  HM-01 SP2023156663","BIOL197  HM-01 SP2023","0","0","-------","HM ARR ","OnCampus"
"BIOL197  KS-01 SP2023159272","BIOL197  KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"BIOL199  KS-16 SP2023161580","BIOL199  KS-16 SP2023","0","0","-------","SC ARR ","OnCampus"
"CASA101  PZ-01 SP2023161021","CASA101  PZ-01 SP2023","935","1050","-M-W---","PZ ONT ","OnCampus"
"CASA105  PZ-01 SP2023161023","CASA105  PZ-01 SP2023","1100","1215","-M-W---","PZ ONT ","OnCampus"
"CGS 038  PZ-01 SP2023159179","CGS 038  PZ-01 SP2023","1315","1430","-M-W---","PZ BD PERF","OnCampus"
"CGS 038  PZ-01 SP2023162543","CGS 038  PZ-01 SP2023","1315","1430","-M-W---","PZ OUTD TNT5","OnCampus"
"CGS 050  PZ-01 SP2023160559","CGS 050  PZ-01 SP2023","1100","1215","-M-W---","PZ SC 230","OnCampus"
"CGS 060  PZ-01 SP2023160849","CGS 060  PZ-01 SP2023","935","1050","-M-W---","PZ BE 207","OnCampus"
"CGS 075  PZ-01 SP2023160810","CGS 075  PZ-01 SP2023","1315","1600","-----F-","PZ AV 202","OnCampus"
"CGS 101  PZ-01 SP2023161482","CGS 101  PZ-01 SP2023","1700","1900","----R--","PZ SKD P103","OnCampus"
"CGS 120  PZ-01 SP2023160845","CGS 120  PZ-01 SP2023","1445","1730","--T----","PZ SC 230","OnCampus"
"CGS 122  PZ-01 SP2023160811","CGS 122  PZ-01 SP2023","1315","1600","----R--","PZ SC 230","OnCampus"
"CGS 146  PZ-01 SP2023160812","CGS 146  PZ-01 SP2023","1445","1730","-M-----","PZ AV 202","OnCampus"
"CGS 190  PZ-01 SP2023161456","CGS 190  PZ-01 SP2023","1445","1730","---W---","PZ BH 207","OnCampus"
"CHEM001B PO-01 SP2023160001","CHEM001B PO-01 SP2023","900","950","-M-W-F-","PO SN 111","OnCampus"
"CHEM001B PO-02 SP2023160002","CHEM001B PO-02 SP2023","1000","1050","-M-W-F-","PO SN 111","OnCampus"
"CHEM001B PO-03 SP2023160003","CHEM001B PO-03 SP2023","1000","1050","-M-W-F-","PO SE 52","OnCampus"
"CHEM001B PO-04 SP2023160004","CHEM001B PO-04 SP2023","1100","1150","-M-W-F-","PO SN 111","OnCampus"
"CHEM001B PO-05 SP2023160005","CHEM001B PO-05 SP2023","900","950","-M-W-F-","PO SCOM 102","OnCampus"
"CHEM001BLPO-01 SP2023160006","CHEM001BLPO-01 SP2023","1315","1700","-M-----","PO SN 111","OnCampus"
"CHEM001BLPO-02 SP2023160007","CHEM001BLPO-02 SP2023","1315","1700","--T----","PO SN 111","OnCampus"
"CHEM001BLPO-03 SP2023160008","CHEM001BLPO-03 SP2023","1315","1700","---W---","PO SN 111","OnCampus"
"CHEM001BLPO-05 SP2023160010","CHEM001BLPO-05 SP2023","1315","1700","-----F-","PO SN 111","OnCampus"
"CHEM015L KS-01 SP2023159273","CHEM015L KS-01 SP2023","800","850","-M-W-F-","CM BC FOR","OnCampus"
"CHEM015L KS-01 SP2023159274","CHEM015L KS-01 SP2023","1300","1600","-M-----","CU KSII 302","OnCampus"
"CHEM015L KS-02 SP2023159273","CHEM015L KS-02 SP2023","800","850","-M-W-F-","CM BC FOR","OnCampus"
"CHEM015L KS-02 SP2023159276","CHEM015L KS-02 SP2023","1300","1600","--T----","CU KSII 302","OnCampus"
"CHEM015L KS-03 SP2023159278","CHEM015L KS-03 SP2023","900","950","-M-W-F-","CM AD DAVD","OnCampus"
"CHEM015L KS-03 SP2023159279","CHEM015L KS-03 SP2023","1300","1600","----R--","CU KSII 302","OnCampus"
"CHEM015L KS-04 SP2023159278","CHEM015L KS-04 SP2023","900","950","-M-W-F-","CM AD DAVD","OnCampus"
"CHEM015L KS-04 SP2023159281","CHEM015L KS-04 SP2023","1800","2100","-M-----","CU KSII 302","OnCampus"
"CHEM015L KS-05 SP2023159283","CHEM015L KS-05 SP2023","900","950","-M-W-F-","CM BC FOR","OnCampus"
"CHEM015L KS-05 SP2023159284","CHEM015L KS-05 SP2023","1800","2100","--T----","CU KSII 302","OnCampus"
"CHEM015L KS-06 SP2023159283","CHEM015L KS-06 SP2023","900","950","-M-W-F-","CM BC FOR","OnCampus"
"CHEM015L KS-06 SP2023159285","CHEM015L KS-06 SP2023","800","1100","----R--","CU KSII 302","OnCampus"
"CHEM015L KS-07 SP2023159286","CHEM015L KS-07 SP2023","1000","1050","-M-W-F-","CM BC FOR","OnCampus"
"CHEM015L KS-07 SP2023159287","CHEM015L KS-07 SP2023","1800","2100","----R--","CU KSII 302","OnCampus"
"CHEM015L KS-08 SP2023159286","CHEM015L KS-08 SP2023","1000","1050","-M-W-F-","CM BC FOR","OnCampus"
"CHEM015L KS-08 SP2023159288","CHEM015L KS-08 SP2023","1300","1600","---W---","CU KSII 302","OnCampus"
"CHEM015L KS-09 SP2023159289","CHEM015L KS-09 SP2023","1100","1150","-M-W-F-","CM BC FOR","OnCampus"
"CHEM015L KS-09 SP2023159290","CHEM015L KS-09 SP2023","1800","2100","---W---","CU KSII 302","OnCampus"
"CHEM015L KS-10 SP2023159289","CHEM015L KS-10 SP2023","1100","1150","-M-W-F-","CM BC FOR","OnCampus"
"CHEM015L KS-10 SP2023159292","CHEM015L KS-10 SP2023","1300","1600","-----F-","CU KSII 302","OnCampus"
"CHEM024  HM-01 FA2023161678","CHEM024  HM-01 FA2023","1315","1715","-M-----","HM JA 2308","OnCampus"
"CHEM024  HM-01 SP2023156670","CHEM024  HM-01 SP2023","1315","1715","-M-----","HM JA 2308","OnCampus"
"CHEM024  HM-02 FA2023161679","CHEM024  HM-02 FA2023","1315","1715","--T----","HM JA 2308","OnCampus"
"CHEM024  HM-02 SP2023156671","CHEM024  HM-02 SP2023","1315","1715","--T----","HM JA 2308","OnCampus"
"CHEM024  HM-03 FA2023161680","CHEM024  HM-03 FA2023","1315","1715","---W---","HM JA 2308","OnCampus"
"CHEM024  HM-03 SP2023156672","CHEM024  HM-03 SP2023","1315","1715","---W---","HM JA 1204","OnCampus"
"CHEM024  HM-04 FA2023161681","CHEM024  HM-04 FA2023","1315","1715","----R--","HM JA 2308","OnCampus"
"CHEM024  HM-04 SP2023156673","CHEM024  HM-04 SP2023","1315","1715","----R--","HM JA 2308","OnCampus"
"CHEM024  HM-05 FA2023161682","CHEM024  HM-05 FA2023","1315","1715","-----F-","HM JA 2308","OnCampus"
"CHEM024  HM-05 SP2023156674","CHEM024  HM-05 SP2023","1315","1715","-----F-","HM JA 2308","OnCampus"
"CHEM029L KS-01 SP2023159294","CHEM029L KS-01 SP2023","810","925","--T-R--","CU KS 127","OnCampus"
"CHEM029L KS-01 SP2023159295","CHEM029L KS-01 SP2023","1800","2100","--T----","CU KSII 402","OnCampus"
"CHEM029L KS-01 SP2023161508","CHEM029L KS-01 SP2023","810","925","--T-R--","SC OUTD 03","OnCampus"
"CHEM042  HM-01 FA2023161683","CHEM042  HM-01 FA2023","810","925","--T-R--","HM GA MCAL","OnCampus"
"CHEM042  HM-01 SP2023160498","CHEM042  HM-01 SP2023","1000","1115","-M-W---","HM GA MCAL","OnCampus"
"CHEM042L KS-01 SP2023159384","CHEM042L KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"CHEM042L KS-02 SP2023159385","CHEM042L KS-02 SP2023","0","0","-------","SC ARR ","OnCampus"
"CHEM042R HM-01 FA2023161686","CHEM042R HM-01 FA2023","900","950","-----F-","HM SHAN 2407","OnCampus"
"CHEM042R HM-01 SP2023160503","CHEM042R HM-01 SP2023","1000","1050","-----F-","HM SHAN 2407","OnCampus"
"CHEM042R HM-02 FA2023161687","CHEM042R HM-02 FA2023","900","950","-----F-","HM SHAN 2425","OnCampus"
"CHEM042R HM-02 SP2023160504","CHEM042R HM-02 SP2023","1000","1050","-----F-","HM SHAN 2425","OnCampus"
"CHEM042R HM-03 FA2023161688","CHEM042R HM-03 FA2023","900","950","-----F-","HM SHAN 2460","OnCampus"
"CHEM042R HM-03 SP2023160505","CHEM042R HM-03 SP2023","1000","1050","-----F-","HM SHAN 2440","OnCampus"
"CHEM042R HM-04 FA2023161689","CHEM042R HM-04 FA2023","1000","1050","-----F-","HM SHAN 2407","OnCampus"
"CHEM042R HM-04 SP2023160506","CHEM042R HM-04 SP2023","1100","1150","-----F-","HM SHAN 2407","OnCampus"
"CHEM042R HM-05 FA2023161690","CHEM042R HM-05 FA2023","1000","1050","-----F-","HM SHAN 2425","OnCampus"
"CHEM042R HM-05 SP2023160507","CHEM042R HM-05 SP2023","1100","1150","-----F-","HM SHAN 2425","OnCampus"
"CHEM042R HM-06 FA2023161691","CHEM042R HM-06 FA2023","1000","1050","-----F-","HM SHAN 2460","OnCampus"
"CHEM042R HM-06 SP2023160508","CHEM042R HM-06 SP2023","1100","1150","-----F-","HM SHAN 2440","OnCampus"
"CHEM051  HM-01 FA2023161692","CHEM051  HM-01 FA2023","1000","1050","-M-W-F-","HM JA 1204","OnCampus"
"CHEM052  HM-01 SP2023156675","CHEM052  HM-01 SP2023","900","950","-M-W-F-","HM SHAN 2475","OnCampus"
"CHEM053  HM-01 FA2023161693","CHEM053  HM-01 FA2023","1315","1715","----RF-","HM JA 1204","OnCampus"
"CHEM056  HM-01 FA2023161694","CHEM056  HM-01 FA2023","900","950","-M-W-F-","HM SHAN B442","OnCampus"
"CHEM058  HM-01 FA2023161696","CHEM058  HM-01 FA2023","1315","1715","-M-----","HM KE 2334","OnCampus"
"CHEM058  HM-02 FA2023161697","CHEM058  HM-02 FA2023","1315","1715","----R--","HM KE 2334","OnCampus"
"CHEM070L KS-01 SP2023159296","CHEM070L KS-01 SP2023","1445","1600","--T-R--","CU KS 1","OnCampus"
"CHEM070L KS-01 SP2023159297","CHEM070L KS-01 SP2023","900","1200","----R--","CU KSII 402","OnCampus"
"CHEM070L KS-02 SP2023159298","CHEM070L KS-02 SP2023","935","1050","-M-W---","SC HM 204","OnCampus"
"CHEM070L KS-02 SP2023159299","CHEM070L KS-02 SP2023","1800","2100","----R--","CU KSII 402","OnCampus"
"CHEM081L KS-01 SP2023159300","CHEM081L KS-01 SP2023","1315","1430","--T-R--","CU KS 127","OnCampus"
"CHEM081L KS-01 SP2023159301","CHEM081L KS-01 SP2023","1315","1715","-----F-","CU KS 242","OnCampus"
"CHEM103  HM-01 FA2023161698","CHEM103  HM-01 FA2023","900","950","-M-W-F-","HM SHAN 2475","OnCampus"
"CHEM105  HM-01 SP2023160514","CHEM105  HM-01 SP2023","1000","1050","-M-W-F-","HM SHAN 2475","OnCampus"
